filename,region_shape_attributes,region_attributes
aaaaa3.JPG,"{'name': 'circle', 'cx': 2055, 'cy': 1832, 'r': 108}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
aaaaa3.JPG,"{'name': 'circle', 'cx': 2021, 'cy': 2554, 'r': 76}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
aaaaa3.JPG,"{'name': 'circle', 'cx': 1527, 'cy': 2656, 'r': 81}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb1.JPG,"{'name': 'circle', 'cx': 2030, 'cy': 2058, 'r': 44}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb1.JPG,"{'name': 'circle', 'cx': 1870, 'cy': 2247, 'r': 72}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb1.JPG,"{'name': 'circle', 'cx': 1460, 'cy': 1498, 'r': 143}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb2.JPG,"{'name': 'circle', 'cx': 1401, 'cy': 2069, 'r': 89}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb2.JPG,"{'name': 'circle', 'cx': 1347, 'cy': 2423, 'r': 52}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb2.JPG,"{'name': 'circle', 'cx': 1052, 'cy': 2186, 'r': 55}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb2.JPG,"{'name': 'circle', 'cx': 1212, 'cy': 2152, 'r': 133}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb2.JPG,"{'name': 'circle', 'cx': 1318, 'cy': 1608, 'r': 132}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb2.JPG,"{'name': 'circle', 'cx': 916, 'cy': 2360, 'r': 55}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb3.JPG,"{'name': 'circle', 'cx': 1439, 'cy': 1619, 'r': 174}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb3.JPG,"{'name': 'circle', 'cx': 1425, 'cy': 2190, 'r': 70}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb3.JPG,"{'name': 'circle', 'cx': 1633, 'cy': 2694, 'r': 72}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
bbbbb3.JPG,"{'name': 'circle', 'cx': 1536, 'cy': 2379, 'r': 126}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc1.JPG,"{'name': 'circle', 'cx': 1115, 'cy': 2442, 'r': 72}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc1.JPG,"{'name': 'circle', 'cx': 2123, 'cy': 2554, 'r': 95}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc1.JPG,"{'name': 'circle', 'cx': 1066, 'cy': 1599, 'r': 62}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc1.JPG,"{'name': 'circle', 'cx': 1454, 'cy': 2176, 'r': 101.885}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc1.JPG,"{'name': 'circle', 'cx': 1061, 'cy': 2166, 'r': 117}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc1.JPG,"{'name': 'circle', 'cx': 877, 'cy': 2258, 'r': 110}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc2.JPG,"{'name': 'circle', 'cx': 1415, 'cy': 2161, 'r': 82}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc3.JPG,"{'name': 'circle', 'cx': 1710, 'cy': 2021, 'r': 103}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ccccc3.JPG,"{'name': 'circle', 'cx': 2228, 'cy': 1752, 'r': 59}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd1.JPG,"{'name': 'circle', 'cx': 1479, 'cy': 1488, 'r': 179}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd1.JPG,"{'name': 'circle', 'cx': 956, 'cy': 2077, 'r': 105}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd1.JPG,"{'name': 'circle', 'cx': 2209, 'cy': 1969, 'r': 144}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd1.JPG,"{'name': 'circle', 'cx': 1517, 'cy': 1959, 'r': 257}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd3.JPG,"{'name': 'circle', 'cx': 1065, 'cy': 1875, 'r': 105}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd3.JPG,"{'name': 'circle', 'cx': 1036, 'cy': 2105, 'r': 185}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd4.JPG,"{'name': 'circle', 'cx': 1982, 'cy': 1245, 'r': 226}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd4.JPG,"{'name': 'circle', 'cx': 1982, 'cy': 1774, 'r': 135.779}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd4.JPG,"{'name': 'circle', 'cx': 2064, 'cy': 2113, 'r': 183.451}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd5.JPG,"{'name': 'circle', 'cx': 1774, 'cy': 1929, 'r': 152}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd5.JPG,"{'name': 'circle', 'cx': 1527, 'cy': 2200, 'r': 176}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd6.JPG,"{'name': 'polyline', 'all_points_x': [900, 989, 1154, 1253, 1225, 1135, 937, 824, 796, 838, 909, 909], 'all_points_y': [1879, 1894, 1884, 1879, 1927, 2021, 2054, 2002, 1912, 1879, 1861, 1884]}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1', 'Freckels': ''}"
ddddd6.JPG,"{'name': 'polyline', 'all_points_x': [1912, 1710, 1691, 1856, 2035, 2124, 2105, 2016, 1912, 1903], 'all_points_y': [1865, 1870, 1941, 1959, 1978, 1969, 1879, 1870, 1856, 1861]}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1', 'Freckels': ''}"
ddddd6.JPG,"{'name': 'polyline', 'all_points_x': [1333, 1333, 1427, 1517, 1583, 1559, 1460, 1399, 1333, 1333], 'all_points_y': [1432, 1573, 1625, 1630, 1531, 1408, 1342, 1342, 1390, 1437]}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd7.JPG,"{'name': 'circle', 'cx': 2103, 'cy': 1866, 'r': 109}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ddddd7.JPG,"{'name': 'polyline', 'all_points_x': [1517, 1008, 906, 829, 1168, 1590, 1822, 1938, 1875, 1716, 1541, 1507], 'all_points_y': [1076, 1139, 1308, 1464, 1468, 1396, 1434, 1376, 1207, 1119, 1061, 1081]}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 2275, 'cy': 1719, 'r': 80}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 1526, 'cy': 1041, 'r': 316}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 871, 'cy': 2054, 'r': 60}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 2143, 'cy': 2167, 'r': 48}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 2195, 'cy': 2289, 'r': 59}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 1677, 'cy': 1780, 'r': 115}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '1', 'Tear Trough': '', 'Freckels': ''}"
eeeee1.JPG,"{'name': 'circle', 'cx': 1225, 'cy': 1842, 'r': 139}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '1', 'Tear Trough': '', 'Freckels': ''}"
eeeee2.JPG,"{'name': 'circle', 'cx': 1623, 'cy': 1759, 'r': 191}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee2.JPG,"{'name': 'circle', 'cx': 1115, 'cy': 1129, 'r': 281}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee2.JPG,"{'name': 'circle', 'cx': 1929, 'cy': 2142, 'r': 85}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee2.JPG,"{'name': 'circle', 'cx': 1367, 'cy': 2273, 'r': 95}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee2.JPG,"{'name': 'circle', 'cx': 1488, 'cy': 2442, 'r': 74}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee2.JPG,"{'name': 'circle', 'cx': 1851, 'cy': 2384, 'r': 67}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee3.JPG,"{'name': 'circle', 'cx': 1735, 'cy': 1803, 'r': 176}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee3.JPG,"{'name': 'circle', 'cx': 2074, 'cy': 1323, 'r': 259}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee3.JPG,"{'name': 'circle', 'cx': 1410, 'cy': 2253, 'r': 66}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee3.JPG,"{'name': 'circle', 'cx': 1953, 'cy': 2161, 'r': 54}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
eeeee5.JPG,"{'name': 'polyline', 'all_points_x': [1069, 1215, 1474, 1455, 1371, 1182, 1041, 970, 1065], 'all_points_y': [1790, 1837, 1818, 1884, 1922, 1941, 1931, 1832, 1785]}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1', 'Freckels': ''}"
eeeee5.JPG,"{'name': 'polyline', 'all_points_x': [1931, 2040, 2157, 2252, 2341, 2336, 2223, 2115, 2007, 1908, 1870, 1941], 'all_points_y': [1842, 1856, 1894, 1851, 1813, 1903, 1974, 1988, 1955, 1879, 1828, 1837]}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1', 'Freckels': ''}"
fffff1.JPG,"{'name': 'rect', 'x': 2042, 'y': 1646, 'width': 198, 'height': 106}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff1.JPG,"{'name': 'rect', 'x': 1349, 'y': 1357, 'width': 99, 'height': 332}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff1.JPG,"{'name': 'rect', 'x': 1053, 'y': 1088, 'width': 834, 'height': 155}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff1.JPG,"{'name': 'circle', 'cx': 1858, 'cy': 2155, 'r': 76}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff1.JPG,"{'name': 'circle', 'cx': 1978, 'cy': 1901, 'r': 86}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff1.JPG,"{'name': 'circle', 'cx': 1908, 'cy': 2226, 'r': 73}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff2.JPG,"{'name': 'circle', 'cx': 1060, 'cy': 2473, 'r': 96}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
fffff5.JPG,"{'name': 'rect', 'x': 834, 'y': 996, 'width': 1145, 'height': 184}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg1.JPG,"{'name': 'rect', 'x': 1289, 'y': 2102, 'width': 237, 'height': 230}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg1.JPG,"{'name': 'rect', 'x': 1770, 'y': 2579, 'width': 184, 'height': 244}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg1.JPG,"{'name': 'rect', 'x': 1169, 'y': 2575, 'width': 141, 'height': 251}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg1.JPG,"{'name': 'rect', 'x': 1886, 'y': 2201, 'width': 237, 'height': 201}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg2.JPG,"{'name': 'circle', 'cx': 1445, 'cy': 2332, 'r': 381}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg3.JPG,"{'name': 'circle', 'cx': 1759, 'cy': 2446, 'r': 277}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
ggggg3.JPG,"{'name': 'circle', 'cx': 1716, 'cy': 2486, 'r': 72}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
hhhhh1.JPG,"{'name': 'circle', 'cx': 1614, 'cy': 2625, 'r': 41}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
hhhhh1.JPG,"{'name': 'circle', 'cx': 1576, 'cy': 2349, 'r': 54}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
hhhhh3.JPG,"{'name': 'circle', 'cx': 1371, 'cy': 2289, 'r': 52}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
iiiii1.JPG,"{'name': 'circle', 'cx': 1837, 'cy': 2307, 'r': 147}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
iiiii1.JPG,"{'name': 'circle', 'cx': 1109, 'cy': 2303, 'r': 132}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
iiiii1.JPG,"{'name': 'circle', 'cx': 1487, 'cy': 2215, 'r': 125}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
iiiii2.JPG,"{'name': 'circle', 'cx': 1109, 'cy': 2039, 'r': 197}","{'Wrinkels': '', 'Melasma': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
iiiii3.JPG,"{'name': 'circle', 'cx': 1705, 'cy': 2166, 'r': 68}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
iiiii3.JPG,"{'name': 'circle', 'cx': 1690, 'cy': 2043, 'r': 49.436}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
IMG_7404.JPG,"{'name': 'circle', 'cx': 2144, 'cy': 1805, 'r': 87}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
IMG_7404.JPG,"{'name': 'circle', 'cx': 848, 'cy': 1848, 'r': 72}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
IMG_7404.JPG,"{'name': 'circle', 'cx': 894, 'cy': 2286, 'r': 90}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
IMG_7404.JPG,"{'name': 'circle', 'cx': 1971, 'cy': 2455, 'r': 52}","{'Wrinkels': '', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
IMG_7405.JPG,"{'name': 'circle', 'cx': 1042, 'cy': 1784, 'r': 110}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
IMG_7406.JPG,"{'name': 'circle', 'cx': 1106, 'cy': 1487, 'r': 118}","{'Wrinkels': '1', 'Melasma': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '', 'Freckels': ''}"
